ts,ts_iso,ip_ver,proto,src_ip,src_port,dst_ip,dst_port,frame_len,dns_len,dns_id,qr,opcode,aa,tc,rd,ra,ad,cd,rcode,qdcount,ancount,nscount,arcount,qname,qtype,qtype_name,qclass,edns,edns_udpsize,do,ecs,ecs_scope,answers
1788253208.37212,2026-09-01T09:00:08.372120Z,4,udp,192.0.2.82,1802,198.51.100.53,53,91,49,88,0,0,0,0,0,0,0,0,0,1,0,0,1,host-399.portal.test.,28,AAAA,1,1,1232.0,1,,,
1788253208.399155,2026-09-01T09:00:08.399155Z,4,udp,198.51.100.53,53,192.0.2.82,1802,251,209,88,1,0,0,0,0,0,0,0,0,1,0,4,1,host-399.portal.test.,28,AAAA,1,1,1232.0,1,,,
1788253208.663556,2026-09-01T09:00:08.663556Z,4,udp,192.0.2.175,30594,198.51.100.53,53,92,50,22307,0,0,0,0,0,0,0,0,0,1,0,0,1,HOst-060.LaYANAn.TEST.,2,NS,1,1,1232.0,1,,,
1788253208.672066,2026-09-01T09:00:08.672066Z,4,udp,198.51.100.53,53,192.0.2.175,30594,122,80,22307,1,0,1,0,0,0,0,0,0,1,1,0,1,HOst-060.LaYANAn.TEST.,2,NS,1,1,1232.0,1,,,HOst-060.LaYANAn.TEST. NS 300 ns1.example.test.
1788253209.017935,2026-09-01T09:00:09.017935Z,6,udp,2001:db8:1::17f,11970,2001:db8:53::53,53,126,64,34174,0,0,0,0,0,0,0,0,0,1,0,0,1,_service._tcp.host-167.layanan.test.,33,SRV,1,1,1232.0,1,,,
1788253209.024824,2026-09-01T09:00:09.024824Z,6,udp,2001:db8:53::53,53,2001:db8:1::17f,11970,216,154,34174,1,0,1,0,0,0,0,0,3,1,0,1,1,_service._tcp.host-167.layanan.test.,33,SRV,1,1,1232.0,1,,,
1788253209.838062,2026-09-01T09:00:09.838062Z,6,udp,2001:db8:1::1ec,55814,2001:db8:53::53,53,124,62,39461,0,0,0,0,1,0,0,1,0,1,0,0,1,_service._tcp.HOsT-237.arSIp.TeSt.,33,SRV,1,1,1400.0,1,,,
1788253209.840329,2026-09-01T09:00:09.840329Z,6,udp,2001:db8:53::53,53,2001:db8:1::1ec,55814,164,102,39461,1,0,1,0,1,0,0,1,0,1,1,0,1,_service._tcp.HOsT-237.arSIp.TeSt.,33,SRV,1,1,1232.0,1,,,_service._tcp.HOsT-237.arSIp.TeSt. SRV 300 0 10 443 service.example.test.
1788253209.898851,2026-09-01T09:00:09.898851Z,4,udp,192.0.2.109,11892,198.51.100.53,53,91,49,59043,0,0,0,0,0,0,0,0,0,1,0,0,1,host-021.contoh.test.,1,A,1,1,1232.0,1,,,
1788253209.908643,2026-09-01T09:00:09.908643Z,4,udp,198.51.100.53,53,192.0.2.109,11892,211,169,59043,1,0,0,0,0,0,0,0,0,1,0,3,1,host-021.contoh.test.,1,A,1,1,1232.0,1,,,
1788253210.152105,2026-09-01T09:00:10.152105Z,6,tcp,2001:db8:1::1ed,33471,2001:db8:53::53,53,125,49,58192,0,0,0,0,0,0,0,1,0,1,0,0,1,host-021.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253210.178071,2026-09-01T09:00:10.178071Z,6,tcp,2001:db8:53::53,53,2001:db8:1::1ed,33471,153,77,58192,1,0,1,0,0,0,0,1,0,1,1,0,1,host-021.contoh.test.,28,AAAA,1,1,1232.0,1,,,host-021.contoh.test. AAAA 300 2001:db8:abcd::10
1788253210.195418,2026-09-01T09:00:10.195418Z,6,udp,2001:db8:1::1ba,26856,2001:db8:53::53,53,110,48,60202,0,0,0,0,0,0,0,0,0,1,0,0,1,host-119.arsip.test.,2,NS,1,1,1232.0,1,,,
1788253210.200753,2026-09-01T09:00:10.200753Z,6,udp,2001:db8:53::53,53,2001:db8:1::1ba,26856,140,78,60202,1,0,1,0,0,0,0,0,0,1,1,0,1,host-119.arsip.test.,2,NS,1,1,1232.0,1,,,host-119.arsip.test. NS 300 ns1.example.test.
1788253210.375772,2026-09-01T09:00:10.375772Z,4,udp,192.0.2.11,53902,198.51.100.53,53,92,50,38147,0,0,0,0,0,0,0,0,0,1,0,0,1,host-012.layanan.test.,28,AAAA,1,1,1400.0,1,,,
1788253210.378884,2026-09-01T09:00:10.378884Z,4,udp,198.51.100.53,53,192.0.2.11,53902,120,78,38147,1,0,1,0,0,0,0,0,0,1,1,0,1,host-012.layanan.test.,28,AAAA,1,1,1232.0,1,,,host-012.layanan.test. AAAA 300 2001:db8:abcd::10
1788253210.584035,2026-09-01T09:00:10.584035Z,6,udp,2001:db8:1::18b,40961,2001:db8:53::53,53,110,48,33186,0,0,0,0,0,0,0,0,0,1,0,0,1,host-086.arsip.test.,2,NS,1,1,4096.0,0,,,
1788253210.587863,2026-09-01T09:00:10.587863Z,6,udp,2001:db8:53::53,53,2001:db8:1::18b,40961,230,168,33186,1,0,0,0,0,0,0,0,0,1,0,3,1,host-086.arsip.test.,2,NS,1,1,1232.0,0,,,
1788253210.794175,2026-09-01T09:00:10.794175Z,6,udp,2001:db8:1::b9,53424,2001:db8:53::53,53,111,49,43226,0,0,0,0,0,0,0,0,0,1,0,0,1,host-053.contoh.test.,28,AAAA,1,1,1232.0,0,,,
1788253210.795299,2026-09-01T09:00:10.795299Z,6,udp,2001:db8:53::53,53,2001:db8:1::b9,53424,139,77,43226,1,0,1,0,0,0,0,0,0,1,1,0,1,host-053.contoh.test.,28,AAAA,1,1,1232.0,0,,,host-053.contoh.test. AAAA 300 2001:db8:abcd::10
1788253210.810969,2026-09-01T09:00:10.810969Z,6,udp,2001:db8:1::e6,64293,2001:db8:53::53,53,110,48,34590,0,0,0,0,0,0,0,0,0,1,0,0,1,host-062.arsip.test.,1,A,1,1,1232.0,1,,,
1788253210.817168,2026-09-01T09:00:10.817168Z,6,udp,2001:db8:53::53,53,2001:db8:1::e6,64293,126,64,34590,1,0,1,0,0,0,0,0,0,1,1,0,1,host-062.arsip.test.,1,A,1,1,1232.0,1,,,host-062.arsip.test. A 300 203.0.113.10
1788253210.866081,2026-09-01T09:00:10.866081Z,6,udp,2001:db8:1::c5,33179,2001:db8:53::53,53,110,48,63659,0,0,0,0,0,0,0,0,0,1,0,0,1,host-144.arsip.test.,1,A,1,1,1400.0,1,,,
1788253210.871634,2026-09-01T09:00:10.871634Z,6,udp,2001:db8:53::53,53,2001:db8:1::c5,33179,230,168,63659,1,0,0,0,0,0,0,0,0,1,0,3,1,host-144.arsip.test.,1,A,1,1,1232.0,1,,,
1788253210.958018,2026-09-01T09:00:10.958018Z,4,udp,192.0.2.57,32889,198.51.100.53,53,91,49,45879,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,1,A,1,1,1232.0,1,,,
1788253210.960994,2026-09-01T09:00:10.960994Z,4,udp,198.51.100.53,53,192.0.2.57,32889,107,65,45879,1,0,1,0,0,0,0,0,0,1,1,0,1,host-000.contoh.test.,1,A,1,1,1232.0,1,,,host-000.contoh.test. A 300 203.0.113.10
1788253211.125263,2026-09-01T09:00:11.125263Z,4,udp,192.0.2.40,11490,198.51.100.53,53,91,49,5307,0,0,0,0,0,0,0,0,0,1,0,0,1,hoST-018.kaMpUS.TeSt.,43,DS,1,1,1232.0,1,,,
1788253211.130565,2026-09-01T09:00:11.130565Z,4,udp,198.51.100.53,53,192.0.2.40,11490,251,209,5307,1,0,0,0,0,0,0,0,0,1,0,4,1,hoST-018.kaMpUS.TeSt.,43,DS,1,1,1232.0,1,,,
1788253211.284671,2026-09-01T09:00:11.284671Z,6,udp,2001:db8:1::12b,1504,2001:db8:53::53,53,111,49,35283,0,0,0,0,0,0,0,0,0,1,0,0,1,hOsT-126.KAMPUS.TeSt.,28,AAAA,1,1,1232.0,0,,,
1788253211.305822,2026-09-01T09:00:11.305822Z,6,udp,2001:db8:53::53,53,2001:db8:1::12b,1504,139,77,35283,1,0,1,0,0,0,0,0,0,1,1,0,1,hOsT-126.KAMPUS.TeSt.,28,AAAA,1,1,1232.0,0,,,hOsT-126.KAMPUS.TeSt. AAAA 300 2001:db8:abcd::10
1788253211.355139,2026-09-01T09:00:11.355139Z,4,udp,192.0.2.220,3442,198.51.100.53,53,91,49,30676,0,0,0,0,0,0,0,0,0,1,0,0,1,host-258.contoh.test.,1,A,1,1,1400.0,1,,,
1788253211.364828,2026-09-01T09:00:11.364828Z,4,udp,198.51.100.53,53,192.0.2.220,3442,91,49,30676,1,0,0,0,0,0,0,0,5,1,0,0,1,host-258.contoh.test.,1,A,1,1,1232.0,1,,,
1788253211.768421,2026-09-01T09:00:11.768421Z,6,udp,2001:db8:1::1f0,32952,2001:db8:53::53,53,111,49,9828,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-054.KAmpus.TEsT.,2,NS,1,1,1400.0,1,,,
1788253211.773613,2026-09-01T09:00:11.773613Z,6,udp,2001:db8:53::53,53,2001:db8:1::1f0,32952,271,209,9828,1,0,0,0,0,0,0,0,0,1,0,4,1,HoST-054.KAmpus.TEsT.,2,NS,1,1,1232.0,1,,,
1788253211.828122,2026-09-01T09:00:11.828122Z,6,udp,2001:db8:1::1c0,6046,2001:db8:53::53,53,111,49,50159,0,0,0,0,0,0,0,0,0,1,0,0,1,host-049.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253211.834099,2026-09-01T09:00:11.834099Z,6,udp,2001:db8:53::53,53,2001:db8:1::1c0,6046,139,77,50159,1,0,1,0,0,0,0,0,0,1,1,0,1,host-049.kampus.test.,28,AAAA,1,1,1232.0,1,,,host-049.kampus.test. AAAA 300 2001:db8:abcd::10
1788253211.921272,2026-09-01T09:00:11.921272Z,6,udp,2001:db8:1::ef,47522,2001:db8:53::53,53,111,49,20636,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,16,TXT,1,1,1232.0,1,,,
1788253211.926367,2026-09-01T09:00:11.926367Z,6,udp,2001:db8:53::53,53,2001:db8:1::ef,47522,191,129,20636,1,0,0,0,0,0,0,0,0,1,0,2,1,host-000.contoh.test.,16,TXT,1,1,1232.0,1,,,
1788253211.966802,2026-09-01T09:00:11.966802Z,6,udp,2001:db8:1::a4,35451,2001:db8:53::53,53,111,49,11531,0,0,0,0,0,0,0,0,0,1,0,0,1,host-126.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253211.977307,2026-09-01T09:00:11.977307Z,6,udp,2001:db8:53::53,53,2001:db8:1::a4,35451,231,169,11531,1,0,0,0,0,0,0,0,0,1,0,3,1,host-126.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253212.118628,2026-09-01T09:00:12.118628Z,6,udp,2001:db8:1::61,51668,2001:db8:53::53,53,111,49,51188,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-386.coNtoh.TeST.,1,A,1,1,1232.0,1,,,
1788253212.129672,2026-09-01T09:00:12.129672Z,6,udp,2001:db8:53::53,53,2001:db8:1::61,51668,127,65,51188,1,0,1,0,0,0,0,0,0,1,1,0,1,HoST-386.coNtoh.TeST.,1,A,1,1,1232.0,1,,,HoST-386.coNtoh.TeST. A 300 203.0.113.10
1788253212.199963,2026-09-01T09:00:12.199963Z,4,udp,192.0.2.89,8570,198.51.100.53,53,92,50,25911,0,0,0,0,0,0,0,0,0,1,0,0,1,host-279.layanan.test.,1,A,1,1,1232.0,1,,,
1788253212.20377,2026-09-01T09:00:12.203770Z,4,udp,198.51.100.53,53,192.0.2.89,8570,252,210,25911,1,0,0,0,0,0,0,0,0,1,0,4,1,host-279.layanan.test.,1,A,1,1,1232.0,1,,,
1788253212.252855,2026-09-01T09:00:12.252855Z,6,udp,2001:db8:1::1a5,24444,2001:db8:53::53,53,112,50,26222,0,0,0,0,0,0,0,0,0,1,0,0,1,hOSt-047.laYaNAN.TeSt.,2,NS,1,1,1232.0,1,,,
1788253212.254716,2026-09-01T09:00:12.254716Z,6,udp,2001:db8:53::53,53,2001:db8:1::1a5,24444,192,130,26222,1,0,0,0,0,0,0,0,0,1,0,2,1,hOSt-047.laYaNAN.TeSt.,2,NS,1,1,1232.0,1,,,
1788253212.341765,2026-09-01T09:00:12.341765Z,6,udp,2001:db8:1::1df,53809,2001:db8:53::53,53,111,49,58436,0,0,0,0,0,0,0,1,0,1,0,0,1,host-210.portal.test.,1,A,1,1,1400.0,1,,,
1788253212.352039,2026-09-01T09:00:12.352039Z,6,udp,2001:db8:53::53,53,2001:db8:1::1df,53809,127,65,58436,1,0,1,0,0,0,0,1,0,1,1,0,1,host-210.portal.test.,1,A,1,1,1232.0,1,,,host-210.portal.test. A 300 203.0.113.10
1788253212.519316,2026-09-01T09:00:12.519316Z,6,udp,2001:db8:1::5f,13006,2001:db8:53::53,53,111,49,13895,0,0,0,0,0,0,0,0,0,1,0,0,1,host-080.contoh.test.,2,NS,1,1,1400.0,0,,,
1788253212.568538,2026-09-01T09:00:12.568538Z,6,udp,2001:db8:53::53,53,2001:db8:1::5f,13006,271,209,13895,1,0,0,0,0,0,0,0,0,1,0,4,1,host-080.contoh.test.,2,NS,1,1,1232.0,0,,,
1788253212.69165,2026-09-01T09:00:12.691650Z,4,udp,192.0.2.70,51375,198.51.100.53,53,91,49,20330,0,0,0,0,0,0,0,0,0,1,0,0,1,host-049.kampus.test.,1,A,1,1,1232.0,1,,,
1788253212.698196,2026-09-01T09:00:12.698196Z,4,udp,198.51.100.53,53,192.0.2.70,51375,251,209,20330,1,0,0,0,0,0,0,0,0,1,0,4,1,host-049.kampus.test.,1,A,1,1,1232.0,1,,,
1788253212.711031,2026-09-01T09:00:12.711031Z,4,udp,192.0.2.23,12029,198.51.100.53,53,91,49,55715,0,0,0,0,0,0,0,0,0,1,0,0,1,HoSt-000.ConToh.TEst.,2,NS,1,1,4096.0,1,,,
1788253212.716292,2026-09-01T09:00:12.716292Z,4,udp,198.51.100.53,53,192.0.2.23,12029,251,209,55715,1,0,0,0,0,0,0,0,0,1,0,4,1,HoSt-000.ConToh.TEst.,2,NS,1,1,1232.0,1,,,
1788253213.017199,2026-09-01T09:00:13.017199Z,4,udp,192.0.2.21,9059,198.51.100.53,53,91,49,21798,0,0,0,0,0,0,0,0,0,1,0,0,1,host-185.portal.test.,28,AAAA,1,1,4096.0,1,,,
1788253213.019978,2026-09-01T09:00:13.019978Z,6,udp,2001:db8:1::7c,53611,2001:db8:53::53,53,111,49,37218,0,0,0,0,0,0,0,0,0,1,0,0,1,HOST-236.kaMpUS.tEsT.,2,NS,1,1,1232.0,0,,,
1788253213.025737,2026-09-01T09:00:13.025737Z,4,udp,198.51.100.53,53,192.0.2.21,9059,251,209,21798,1,0,0,0,0,0,0,0,0,1,0,4,1,host-185.portal.test.,28,AAAA,1,1,1232.0,1,,,
1788253213.032173,2026-09-01T09:00:13.032173Z,6,udp,2001:db8:53::53,53,2001:db8:1::7c,53611,141,79,37218,1,0,1,0,0,0,0,0,0,1,1,0,1,HOST-236.kaMpUS.tEsT.,2,NS,1,1,1232.0,0,,,HOST-236.kaMpUS.tEsT. NS 300 ns1.example.test.
1788253213.194904,2026-09-01T09:00:13.194904Z,4,udp,192.0.2.146,10029,198.51.100.53,53,90,48,35873,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-075.aRSIp.Test.,2,NS,1,1,1232.0,1,,,
1788253213.199091,2026-09-01T09:00:13.199091Z,4,udp,198.51.100.53,53,192.0.2.146,10029,120,78,35873,1,0,1,0,0,0,0,0,0,1,1,0,1,hOst-075.aRSIp.Test.,2,NS,1,1,1232.0,1,,,hOst-075.aRSIp.Test. NS 300 ns1.example.test.
1788253213.780159,2026-09-01T09:00:13.780159Z,6,udp,2001:db8:1::168,38686,2001:db8:53::53,53,111,49,42994,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-176.KAMPuS.TeSt.,48,DNSKEY,1,1,1232.0,1,,,
1788253213.78775,2026-09-01T09:00:13.787750Z,6,udp,2001:db8:53::53,53,2001:db8:1::168,38686,271,209,42994,1,0,0,0,0,0,0,0,0,1,0,4,1,hOst-176.KAMPuS.TeSt.,48,DNSKEY,1,1,1232.0,1,,,
1788253213.904788,2026-09-01T09:00:13.904788Z,6,udp,2001:db8:1::ca,32911,2001:db8:53::53,53,111,49,23963,0,0,0,0,0,0,0,0,0,1,0,0,1,hOST-310.kamPUS.Test.,1,A,1,1,1232.0,1,,,
1788253213.9059,2026-09-01T09:00:13.905900Z,6,udp,2001:db8:53::53,53,2001:db8:1::ca,32911,127,65,23963,1,0,1,0,0,0,0,0,0,1,1,0,1,hOST-310.kamPUS.Test.,1,A,1,1,1232.0,1,,,hOST-310.kamPUS.Test. A 300 203.0.113.10
1788253214.09981,2026-09-01T09:00:14.099810Z,6,tcp,2001:db8:1::ed,49164,2001:db8:53::53,53,125,49,20242,0,0,0,0,0,0,0,0,0,1,0,0,1,host-049.kampus.test.,43,DS,1,1,1232.0,0,,,
1788253214.104627,2026-09-01T09:00:14.104627Z,6,tcp,2001:db8:53::53,53,2001:db8:1::ed,49164,173,97,20242,1,0,1,0,0,0,0,0,0,1,1,0,1,host-049.kampus.test.,43,DS,1,1,1232.0,0,,,host-049.kampus.test. DS 300 12345 13 2 A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1
1788253214.234004,2026-09-01T09:00:14.234004Z,6,udp,2001:db8:1::17b,51961,2001:db8:53::53,53,112,50,12843,0,0,0,0,0,0,0,0,0,1,0,0,1,host-145.layanan.test.,1,A,1,1,1232.0,1,,,
1788253214.239924,2026-09-01T09:00:14.239924Z,6,udp,2001:db8:53::53,53,2001:db8:1::17b,51961,202,140,12843,1,0,1,0,0,0,0,0,3,1,0,1,1,host-145.layanan.test.,1,A,1,1,1232.0,1,,,
1788253214.417342,2026-09-01T09:00:14.417342Z,6,udp,2001:db8:1::ef,42243,2001:db8:53::53,53,111,49,33802,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.contoh.test.,2,NS,1,1,1232.0,1,,,
1788253214.418533,2026-09-01T09:00:14.418533Z,6,udp,2001:db8:53::53,53,2001:db8:1::ef,42243,141,79,33802,1,0,1,0,0,0,0,0,0,1,1,0,1,host-002.contoh.test.,2,NS,1,1,1232.0,1,,,host-002.contoh.test. NS 300 ns1.example.test.
1788253214.492259,2026-09-01T09:00:14.492259Z,6,tcp,2001:db8:1::d7,14395,2001:db8:53::53,53,125,49,40479,0,0,0,0,0,0,0,0,0,1,0,0,1,host-315.contoh.test.,1,A,1,1,1232.0,1,,,
1788253214.495424,2026-09-01T09:00:14.495424Z,6,tcp,2001:db8:53::53,53,2001:db8:1::d7,14395,245,169,40479,1,0,0,0,0,0,0,0,0,1,0,3,1,host-315.contoh.test.,1,A,1,1,1232.0,1,,,
1788253214.70466,2026-09-01T09:00:14.704660Z,6,udp,2001:db8:1::1b1,29675,2001:db8:53::53,53,110,48,6947,0,0,0,0,0,0,0,0,0,1,0,0,1,host-009.arsip.test.,1,A,1,1,1232.0,0,,,
1788253214.709679,2026-09-01T09:00:14.709679Z,6,udp,2001:db8:53::53,53,2001:db8:1::1b1,29675,126,64,6947,1,0,1,0,0,0,0,0,0,1,1,0,1,host-009.arsip.test.,1,A,1,1,1232.0,0,,,host-009.arsip.test. A 300 203.0.113.10
1788253214.909531,2026-09-01T09:00:14.909531Z,4,udp,192.0.2.36,34502,198.51.100.53,53,91,49,39404,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-001.poRtAL.teST.,2,NS,1,1,1400.0,1,,,
1788253214.910148,2026-09-01T09:00:14.910148Z,4,udp,198.51.100.53,53,192.0.2.36,34502,121,79,39404,1,0,1,0,0,0,0,0,0,1,1,0,1,hOst-001.poRtAL.teST.,2,NS,1,1,1232.0,1,,,hOst-001.poRtAL.teST. NS 300 ns1.example.test.
1788253215.103468,2026-09-01T09:00:15.103468Z,6,udp,2001:db8:1::b4,43379,2001:db8:53::53,53,111,49,39086,0,0,0,0,0,0,0,0,0,1,0,0,1,host-108.portal.test.,2,NS,1,1,1232.0,1,,,
1788253215.104827,2026-09-01T09:00:15.104827Z,4,udp,192.0.2.47,46260,198.51.100.53,53,91,49,41091,0,0,0,0,0,0,0,1,0,1,0,0,1,hOST-001.pORTAl.TEst.,1,A,1,1,1232.0,0,,,
1788253215.106653,2026-09-01T09:00:15.106653Z,4,udp,198.51.100.53,53,192.0.2.47,46260,211,169,41091,1,0,0,0,0,0,0,1,0,1,0,3,1,hOST-001.pORTAl.TEst.,1,A,1,1,1232.0,0,,,
1788253215.165604,2026-09-01T09:00:15.165604Z,6,udp,2001:db8:53::53,53,2001:db8:1::b4,43379,271,209,39086,1,0,0,0,0,0,0,0,0,1,0,4,1,host-108.portal.test.,2,NS,1,1,1232.0,1,,,
1788253215.312852,2026-09-01T09:00:15.312852Z,6,udp,2001:db8:1::9b,29995,2001:db8:53::53,53,110,48,34513,0,0,0,0,0,0,0,0,0,1,0,0,1,host-165.arsip.test.,43,DS,1,1,1400.0,1,,,
1788253215.326068,2026-09-01T09:00:15.326068Z,4,udp,192.0.2.37,36145,198.51.100.53,53,92,50,65032,0,0,0,0,0,0,0,0,0,1,0,0,1,HOSt-006.lAyaNan.TEsT.,1,A,1,1,1232.0,1,,,
1788253215.329181,2026-09-01T09:00:15.329181Z,6,udp,2001:db8:53::53,53,2001:db8:1::9b,29995,200,138,34513,1,0,1,0,0,0,0,0,3,1,0,1,1,host-165.arsip.test.,43,DS,1,1,1232.0,1,,,
1788253215.332267,2026-09-01T09:00:15.332267Z,4,udp,198.51.100.53,53,192.0.2.37,36145,182,140,65032,1,0,1,0,0,0,0,0,3,1,0,1,1,HOSt-006.lAyaNan.TEsT.,1,A,1,1,1232.0,1,,,
1788253215.336458,2026-09-01T09:00:15.336458Z,6,udp,2001:db8:1::8d,54959,2001:db8:53::53,53,110,48,30924,0,0,0,0,0,0,0,0,0,1,0,0,1,host-180.arsip.test.,43,DS,1,1,1232.0,1,,,
1788253215.341839,2026-09-01T09:00:15.341839Z,6,udp,2001:db8:53::53,53,2001:db8:1::8d,54959,230,168,30924,1,0,0,0,0,0,0,0,0,1,0,3,1,host-180.arsip.test.,43,DS,1,1,1232.0,1,,,
1788253215.497576,2026-09-01T09:00:15.497576Z,4,udp,192.0.2.143,4338,198.51.100.53,53,91,49,52135,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-022.kAMPUS.test.,1,A,1,1,1232.0,1,,,
1788253215.502696,2026-09-01T09:00:15.502696Z,4,udp,198.51.100.53,53,192.0.2.143,4338,251,209,52135,1,0,0,0,0,0,0,0,0,1,0,4,1,HoST-022.kAMPUS.test.,1,A,1,1,1232.0,1,,,
1788253215.658066,2026-09-01T09:00:15.658066Z,6,udp,2001:db8:1::15,51537,2001:db8:53::53,53,112,50,50312,0,0,0,0,0,0,0,0,0,1,0,0,1,host-008.layanan.test.,2,NS,1,1,1232.0,1,,,
1788253215.680705,2026-09-01T09:00:15.680705Z,6,udp,2001:db8:53::53,53,2001:db8:1::15,51537,142,80,50312,1,0,1,0,0,0,0,0,0,1,1,0,1,host-008.layanan.test.,2,NS,1,1,1232.0,1,,,host-008.layanan.test. NS 300 ns1.example.test.
1788253215.802162,2026-09-01T09:00:15.802162Z,6,udp,2001:db8:1::7b,58090,2001:db8:53::53,53,111,49,19650,0,0,0,0,0,0,0,0,0,1,0,0,1,host-063.contoh.test.,1,A,1,1,1232.0,1,,,
1788253215.8054,2026-09-01T09:00:15.805400Z,6,udp,2001:db8:53::53,53,2001:db8:1::7b,58090,127,65,19650,1,0,1,0,0,0,0,0,0,1,1,0,1,host-063.contoh.test.,1,A,1,1,1232.0,1,,,host-063.contoh.test. A 300 203.0.113.10
1788253215.914004,2026-09-01T09:00:15.914004Z,4,udp,192.0.2.206,19558,198.51.100.53,53,91,49,49413,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.CONTOh.tEst.,1,A,1,1,1232.0,1,,,
1788253215.928095,2026-09-01T09:00:15.928095Z,4,udp,198.51.100.53,53,192.0.2.206,19558,211,169,49413,1,0,0,0,0,0,0,0,0,1,0,3,1,host-002.CONTOh.tEst.,1,A,1,1,1232.0,1,,,
1788253216.02008,2026-09-01T09:00:16.020080Z,6,udp,2001:db8:1::195,27069,2001:db8:53::53,53,112,50,15040,0,0,0,0,0,0,0,0,0,1,0,0,1,hOSt-074.lAYanaN.TESt.,1,A,1,1,4096.0,1,,,
1788253216.022986,2026-09-01T09:00:16.022986Z,6,udp,2001:db8:53::53,53,2001:db8:1::195,27069,128,66,15040,1,0,1,0,0,0,0,0,0,1,1,0,1,hOSt-074.lAYanaN.TESt.,1,A,1,1,1232.0,1,,,hOSt-074.lAYanaN.TESt. A 300 203.0.113.10
1788253216.15528,2026-09-01T09:00:16.155280Z,6,udp,2001:db8:1::198,54752,2001:db8:53::53,53,111,49,38265,0,0,0,0,0,0,0,0,0,1,0,0,1,host-096.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253216.158744,2026-09-01T09:00:16.158744Z,6,udp,2001:db8:53::53,53,2001:db8:1::198,54752,139,77,38265,1,0,1,0,0,0,0,0,0,1,1,0,1,host-096.kampus.test.,28,AAAA,1,1,1232.0,1,,,host-096.kampus.test. AAAA 300 2001:db8:abcd::10
1788253216.243329,2026-09-01T09:00:16.243329Z,6,udp,2001:db8:1::15d,57211,2001:db8:53::53,53,125,63,47201,0,0,0,0,0,0,0,0,0,1,0,0,1,_service._tcp.Host-139.cOnToH.test.,33,SRV,1,1,1232.0,1,,,
1788253216.25139,2026-09-01T09:00:16.251390Z,6,udp,2001:db8:53::53,53,2001:db8:1::15d,57211,165,103,47201,1,0,1,0,0,0,0,0,0,1,1,0,1,_service._tcp.Host-139.cOnToH.test.,33,SRV,1,1,1232.0,1,,,_service._tcp.Host-139.cOnToH.test. SRV 300 0 10 443 service.example.test.
1788253216.316725,2026-09-01T09:00:16.316725Z,4,udp,192.0.2.54,50096,198.51.100.53,53,92,50,10339,0,0,0,0,0,0,0,0,0,1,0,0,1,host-374.layanan.test.,43,DS,1,1,1232.0,1,,,
1788253216.319774,2026-09-01T09:00:16.319774Z,4,udp,198.51.100.53,53,192.0.2.54,50096,182,140,10339,1,0,1,0,0,0,0,0,3,1,0,1,1,host-374.layanan.test.,43,DS,1,1,1232.0,1,,,
1788253216.323577,2026-09-01T09:00:16.323577Z,6,udp,2001:db8:1::120,37142,2001:db8:53::53,53,111,49,53434,0,0,0,0,0,0,0,0,0,1,0,0,1,host-263.portal.test.,43,DS,1,1,1400.0,1,,,
1788253216.341693,2026-09-01T09:00:16.341693Z,6,udp,2001:db8:53::53,53,2001:db8:1::120,37142,159,97,53434,1,0,1,0,0,0,0,0,0,1,1,0,1,host-263.portal.test.,43,DS,1,1,1232.0,1,,,host-263.portal.test. DS 300 12345 13 2 A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1
1788253216.537152,2026-09-01T09:00:16.537152Z,6,udp,2001:db8:1::23,29674,2001:db8:53::53,53,112,50,33569,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-133.Layanan.test.,1,A,1,1,1232.0,1,,,
1788253216.543484,2026-09-01T09:00:16.543484Z,6,udp,2001:db8:53::53,53,2001:db8:1::23,29674,128,66,33569,1,0,1,0,0,0,0,0,0,1,1,0,1,HOsT-133.Layanan.test.,1,A,1,1,1232.0,1,,,HOsT-133.Layanan.test. A 300 203.0.113.10
1788253216.84244,2026-09-01T09:00:16.842440Z,6,udp,2001:db8:1::26,38558,2001:db8:53::53,53,111,49,60439,0,0,0,0,0,0,0,0,0,1,0,0,1,hOST-001.pORtAl.TEst.,2,NS,1,1,1232.0,1,,,
